Notes,Year,Year Code,State,State Code,Gender,Gender Code,Deaths,Population,Crude Rate
,2013,2013,Indiana,18,Male,M,755,3236268,23.3
,2013,2013,Iowa,19,Female,F,83,1557015,5.3
,2013,2013,Iowa,19,Male,M,364,1533401,23.7
,2013,2013,Kansas,20,Female,F,80,1452009,5.5
,2013,2013,Kansas,20,Male,M,344,1441948,23.9
,2013,2013,Kentucky,21,Female,F,148,2231899,6.6
,2013,2013,Kentucky,21,Male,M,550,2163396,25.4
,2013,2013,Louisiana,22,Female,F,117,2361537,5
,2013,2013,Louisiana,22,Male,M,464,2263933,20.5
,2013,2013,Maine,23,Female,F,52,678082,7.7
,2013,2013,Maine,23,Male,M,193,650220,29.7
,2013,2013,Maryland,24,Female,F,123,3054052,4
,2013,2013,Maryland,24,Male,M,444,2874762,15.4
,2013,2013,Massachusetts,25,Female,F,150,3448008,4.4
,2013,2013,Massachusetts,25,Male,M,420,3244816,12.9
,2013,2013,Michigan,26,Female,F,279,5036338,5.5
,2013,2013,Michigan,26,Male,M,1014,4859284,20.9
,2013,2013,Minnesota,27,Female,F,144,2727081,5.3
,2013,2013,Minnesota,27,Male,M,532,2693299,19.8
,2013,2013,Mississippi,28,Female,F,83,1536620,5.4
,2013,2013,Mississippi,28,Male,M,305,1454587,21
,2013,2013,Missouri,29,Female,F,191,3080214,6.2
,2013,2013,Missouri,29,Male,M,768,2963957,25.9
,2013,2013,Montana,30,Female,F,61,505367,12.1
,2013,2013,Montana,30,Male,M,182,509798,35.7
,2013,2013,Nebraska,31,Female,F,45,938690,4.8
,2013,2013,Nebraska,31,Male,M,175,929826,18.8
,2013,2013,Nevada,32,Female,F,126,1384702,9.1
,2013,2013,Nevada,32,Male,M,415,1405434,29.5
,2013,2013,New Hampshire,33,Female,F,44,669746,6.6
,2013,2013,New Hampshire,33,Male,M,141,653713,21.6
,2013,2013,New Jersey,34,Female,F,166,4555374,3.6
,2013,2013,New Jersey,34,Male,M,588,4343965,13.5
,2013,2013,New Mexico,35,Female,F,108,1051678,10.3
,2013,2013,New Mexico,35,Male,M,320,1033609,31
,2013,2013,New York,36,Female,F,404,10114934,4
,2013,2013,New York,36,Male,M,1280,9536193,13.4
,2013,2013,North Carolina,37,Female,F,294,5047448,5.8
,2013,2013,North Carolina,37,Male,M,985,4800612,20.5
,2013,2013,North Dakota,38,Female,F,20,353392,5.7
,2013,2013,North Dakota,38,Male,M,108,370001,29.2
,2013,2013,Ohio,39,Female,F,341,5911149,5.8
,2013,2013,Ohio,39,Male,M,1186,5659659,21
,2013,2013,Oklahoma,40,Female,F,134,1943276,6.9
,2013,2013,Oklahoma,40,Male,M,531,1907292,27.8
,2013,2013,Oregon,41,Female,F,161,1985655,8.1
,2013,2013,Oregon,41,Male,M,534,1944410,27.5
,2013,2013,Pennsylvania,42,Female,F,377,6531461,5.8
,2013,2013,Pennsylvania,42,Male,M,1409,6242340,22.6
,2013,2013,Rhode Island,44,Female,F,30,542084,5.5
,2013,2013,Rhode Island,44,Male,M,102,509427,20
,2013,2013,South Carolina,45,Female,F,145,2451720,5.9
,2013,2013,South Carolina,45,Male,M,550,2323119,23.7
,2013,2013,South Dakota,46,Female,F,23,420499,5.5
,2013,2013,South Dakota,46,Male,M,124,424378,29.2
,2013,2013,Tennessee,47,Female,F,200,3328884,6
,2013,2013,Tennessee,47,Male,M,828,3167094,26.1
,2013,2013,Texas,48,Female,F,669,13301191,5
,2013,2013,Texas,48,Male,M,2385,13147002,18.1
,2013,2013,Utah,49,Female,F,128,1441891,8.9
,2013,2013,Utah,49,Male,M,451,1458981,30.9
,2013,2013,Vermont,50,Female,F,30,317442,9.5
,2013,2013,Vermont,50,Male,M,81,309188,26.2
,2013,2013,Virginia,51,Female,F,235,4198203,5.6
,2013,2013,Virginia,51,Male,M,833,4062202,20.5
,2013,2013,Washington,53,Female,F,251,3488736,7.2
,2013,2013,Washington,53,Male,M,774,3482670,22.2
,2013,2013,West Virginia,54,Female,F,54,938728,5.8
,2013,2013,West Virginia,54,Male,M,270,915576,29.5
,2013,2013,Wisconsin,55,Female,F,158,2890553,5.5
,2013,2013,Wisconsin,55,Male,M,692,2852160,24.3
,2013,2013,Wyoming,56,Female,F,17,285380,Unreliable
,2013,2013,Wyoming,56,Male,M,112,297278,37.7
,2014,2014,Alabama,1,Female,F,146,2499410,5.8
,2014,2014,Alabama,1,Male,M,568,2349967,24.2
,2014,2014,Alaska,2,Female,F,29,349436,8.3
,2014,2014,Alaska,2,Male,M,138,387296,35.6
,2014,2014,Arizona,4,Female,F,298,3387637,8.8
,2014,2014,Arizona,4,Male,M,943,3343847,28.2
,2014,2014,Arkansas,5,Female,F,109,1509053,7.2
,2014,2014,Arkansas,5,Male,M,405,1457316,27.8
,2014,2014,California,6,Female,F,979,19533596,5
,2014,2014,California,6,Male,M,3228,19268904,16.8
,2014,2014,Colorado,8,Female,F,241,2664707,9
,2014,2014,Colorado,8,Male,M,840,2691159,31.2
,2014,2014,Connecticut,9,Female,F,103,1842128,5.6
,2014,2014,Connecticut,9,Male,M,275,1754549,15.7
,2014,2014,Delaware,10,Female,F,26,482925,5.4
,2014,2014,Delaware,10,Male,M,100,452689,22.1
,2014,2014,District of Columbia,11,Female,F,13,346293,Unreliable
,2014,2014,District of Columbia,11,Male,M,39,312600,12.5
,2014,2014,Florida,12,Female,F,706,10170011,6.9
,2014,2014,Florida,12,Male,M,2323,9723286,23.9
,2014,2014,Georgia,13,Female,F,296,5170356,5.7
,2014,2014,Georgia,13,Male,M,996,4926987,20.2
,2014,2014,Hawaii,15,Female,F,41,701462,5.8
,2014,2014,Hawaii,15,Male,M,163,718099,22.7
,2014,2014,Idaho,16,Female,F,80,815968,9.8
,2014,2014,Idaho,16,Male,M,240,818496,29.3
,2014,2014,Illinois,17,Female,F,288,6559694,4.4
,2014,2014,Illinois,17,Male,M,1108,6320886,17.5
,2014,2014,Indiana,18,Female,F,191,3347411,5.7
,2014,2014,Indiana,18,Male,M,756,3249444,23.3
,2014,2014,Iowa,19,Female,F,80,1564081,5.1
,2014,2014,Iowa,19,Male,M,327,1543045,21.2
,2014,2014,Kansas,20,Female,F,99,1456666,6.8
,2014,2014,Kansas,20,Male,M,356,1447355,24.6
,2014,2014,Kentucky,21,Female,F,145,2240299,6.5
,2014,2014,Kentucky,21,Male,M,583,2173158,26.8
,2014,2014,Louisiana,22,Female,F,173,2375737,7.3
,2014,2014,Louisiana,22,Male,M,505,2273939,22.2
,2014,2014,Maine,23,Female,F,46,678818,6.8
,2014,2014,Maine,23,Male,M,174,651271,26.7
,2014,2014,Maryland,24,Female,F,136,3079989,4.4
,2014,2014,Maryland,24,Male,M,469,2896418,16.2
,2014,2014,Massachusetts,25,Female,F,124,3474584,3.6
,2014,2014,Massachusetts,25,Male,M,472,3270824,14.4
,2014,2014,Michigan,26,Female,F,292,5041414,5.8
,2014,2014,Michigan,26,Male,M,1060,4868463,21.8
,2014,2014,Minnesota,27,Female,F,161,2745132,5.9
,2014,2014,Minnesota,27,Male,M,525,2712041,19.4
,2014,2014,Mississippi,28,Female,F,81,1539523,5.3
,2014,2014,Mississippi,28,Male,M,299,1454556,20.6
,2014,2014,Missouri,29,Female,F,199,3089367,6.4
,2014,2014,Missouri,29,Male,M,817,2974222,27.5
,2014,2014,Montana,30,Female,F,54,509456,10.6
,2014,2014,Montana,30,Male,M,196,514123,38.1
,2014,2014,Nebraska,31,Female,F,49,944640,5.2
,2014,2014,Nebraska,31,Male,M,202,936863,21.6
,2014,2014,Nevada,32,Female,F,124,1412306,8.8
,2014,2014,Nevada,32,Male,M,448,1426793,31.4
,2014,2014,New Hampshire,33,Female,F,56,671344,8.3
,2014,2014,New Hampshire,33,Male,M,191,655469,29.1
,2014,2014,New Jersey,34,Female,F,196,4576223,4.3
,2014,2014,New Jersey,34,Male,M,590,4361952,13.5
,2014,2014,New Mexico,35,Female,F,99,1052690,9.4
,2014,2014,New Mexico,35,Male,M,350,1032882,33.9
,2014,2014,New York,36,Female,F,435,10164966,4.3
,2014,2014,New York,36,Male,M,1259,9581261,13.1
,2014,2014,North Carolina,37,Female,F,367,5099371,7.2
,2014,2014,North Carolina,37,Male,M,986,4844593,20.4
,2014,2014,North Dakota,38,Female,F,24,360463,6.7
,2014,2014,North Dakota,38,Male,M,113,379019,29.8
,2014,2014,Ohio,39,Female,F,328,5919391,5.5
,2014,2014,Ohio,39,Male,M,1163,5674772,20.5
,2014,2014,Oklahoma,40,Female,F,174,1957903,8.9
,2014,2014,Oklahoma,40,Male,M,559,1920148,29.1
,2014,2014,Oregon,41,Female,F,168,2006139,8.4
,2014,2014,Oregon,41,Male,M,613,1964100,31.2
,2014,2014,Pennsylvania,42,Female,F,376,6533392,5.8
,2014,2014,Pennsylvania,42,Male,M,1436,6253817,23
,2014,2014,Rhode Island,44,Female,F,30,543810,5.5
,2014,2014,Rhode Island,44,Male,M,81,511363,15.8
,2014,2014,South Carolina,45,Female,F,174,2483088,7
,2014,2014,South Carolina,45,Male,M,579,2349394,24.6
,2014,2014,South Dakota,46,Female,F,32,423862,7.5
,2014,2014,South Dakota,46,Male,M,109,429313,25.4
,2014,2014,Tennessee,47,Female,F,206,3357172,6.1
,2014,2014,Tennessee,47,Male,M,791,3192180,24.8
,2014,2014,Texas,48,Female,F,725,13574572,5.3
,2014,2014,Texas,48,Male,M,2523,13382386,18.9
,2014,2014,Utah,49,Female,F,141,1463152,9.6
,2014,2014,Utah,49,Male,M,418,1479750,28.2
,2014,2014,Vermont,50,Female,F,22,317713,6.9
,2014,2014,Vermont,50,Male,M,102,308849,33
,2014,2014,Virginia,51,Female,F,253,4231045,6
,2014,2014,Virginia,51,Male,M,868,4095244,21.2
,2014,2014,Washington,53,Female,F,265,3531595,7.5
,2014,2014,Washington,53,Male,M,850,3529935,24.1
,2014,2014,West Virginia,54,Female,F,79,936411,8.4
,2014,2014,West Virginia,54,Male,M,280,913915,30.6
,2014,2014,Wisconsin,55,Female,F,170,2898057,5.9
,2014,2014,Wisconsin,55,Male,M,597,2859507,20.9
,2014,2014,Wyoming,56,Female,F,24,286111,8.4
,2014,2014,Wyoming,56,Male,M,96,298042,32.2
,2015,2015,Alabama,1,Female,F,160,2505795,6.4
,2015,2015,Alabama,1,Male,M,590,2353184,25.1
,2015,2015,Alaska,2,Female,F,47,349407,13.5
,2015,2015,Alaska,2,Male,M,154,389025,39.6
,2015,2015,Arizona,4,Female,F,309,3436575,9
,2015,2015,Arizona,4,Male,M,967,3391490,28.5
,2015,2015,Arkansas,5,Female,F,128,1515348,8.4
,2015,2015,Arkansas,5,Male,M,449,1462856,30.7
,2015,2015,California,6,Female,F,992,19701750,5
,2015,2015,California,6,Male,M,3173,19443068,16.3
,2015,2015,Colorado,8,Female,F,248,2712811,9.1
,2015,2015,Colorado,8,Male,M,845,2743763,30.8
,2015,2015,Connecticut,9,Female,F,103,1839139,5.6
,2015,2015,Connecticut,9,Male,M,281,1751747,16
,2015,2015,Delaware,10,Female,F,35,488125,7.2
,2015,2015,Delaware,10,Male,M,87,457809,19
,2015,2015,District of Columbia,11,Male,M,29,318601,9.1
,2015,2015,Florida,12,Female,F,761,10368733,7.3
,2015,2015,Florida,12,Male,M,2440,9902539,24.6
,2015,2015,Georgia,13,Female,F,311,5234978,5.9
,2015,2015,Georgia,13,Male,M,1006,4979882,20.2
,2015,2015,Hawaii,15,Female,F,43,706231,6.1
,2015,2015,Hawaii,15,Male,M,158,725372,21.8
,2015,2015,Idaho,16,Female,F,78,826183,9.4
,2015,2015,Idaho,16,Male,M,281,828747,33.9
,2015,2015,Illinois,17,Female,F,291,6545500,4.4
,2015,2015,Illinois,17,Male,M,1071,6314495,17
,2015,2015,Indiana,18,Female,F,188,3357815,5.6
,2015,2015,Indiana,18,Male,M,771,3261865,23.6
,2015,2015,Iowa,19,Female,F,100,1571873,6.4
,2015,2015,Iowa,19,Male,M,332,1552026,21.4
,2015,2015,Kansas,20,Female,F,104,1458008,7.1
,2015,2015,Kansas,20,Male,M,374,1453633,25.7
,2015,2015,Kentucky,21,Female,F,149,2245998,6.6
,2015,2015,Kentucky,21,Male,M,626,2179094,28.7
,2015,2015,Louisiana,22,Female,F,137,2386915,5.7
,2015,2015,Louisiana,22,Male,M,585,2283809,25.6
,2015,2015,Maine,23,Female,F,49,678071,7.2
,2015,2015,Maine,23,Male,M,186,651257,28.6
,2015,2015,Maryland,24,Female,F,116,3095316,3.7
,2015,2015,Maryland,24,Male,M,437,2911085,15
,2015,2015,Massachusetts,25,Female,F,167,3498304,4.8
,2015,2015,Massachusetts,25,Male,M,475,3296118,14.4
,2015,2015,Michigan,26,Female,F,302,5044428,6
,2015,2015,Michigan,26,Male,M,1106,4878148,22.7
,2015,2015,Minnesota,27,Female,F,165,2759730,6
,2015,2015,Minnesota,27,Male,M,564,2729864,20.7
,2015,2015,Mississippi,28,Female,F,92,1540483,6
,2015,2015,Mississippi,28,Male,M,337,1451850,23.2
,2015,2015,Missouri,29,Female,F,230,3098627,7.4
,2015,2015,Missouri,29,Male,M,820,2985045,27.5
,2015,2015,Montana,30,Female,F,65,513619,12.7
,2015,2015,Montana,30,Male,M,206,519330,39.7
,2015,2015,Nebraska,31,Female,F,47,951022,4.9
,2015,2015,Nebraska,31,Male,M,176,945168,18.6
,2015,2015,Nevada,32,Female,F,147,1440294,10.2
,2015,2015,Nevada,32,Male,M,411,1450551,28.3
,2015,2015,New Hampshire,33,Female,F,62,672952,9.2
,2015,2015,New Hampshire,33,Male,M,166,657656,25.2
,2015,2015,New Jersey,34,Female,F,196,4585897,4.3
,2015,2015,New Jersey,34,Male,M,592,4372116,13.5
,2015,2015,New Mexico,35,Female,F,126,1051688,12
,2015,2015,New Mexico,35,Male,M,374,1033421,36.2
,2015,2015,New York,36,Female,F,439,10184278,4.3
,2015,2015,New York,36,Male,M,1211,9611513,12.6
,2015,2015,North Carolina,37,Female,F,335,5150777,6.5
,2015,2015,North Carolina,37,Male,M,1068,4892025,21.8
,2015,2015,North Dakota,38,Female,F,24,368074,6.5
,2015,2015,North Dakota,38,Male,M,100,388853,25.7
,2015,2015,Ohio,39,Female,F,340,5926893,5.7
,2015,2015,Ohio,39,Male,M,1310,5686530,23
,2015,2015,Oklahoma,40,Female,F,171,1974214,8.7
,2015,2015,Oklahoma,40,Male,M,619,1937124,32
,2015,2015,Oregon,41,Female,F,184,2035807,9
,2015,2015,Oregon,41,Male,M,576,1993170,28.9
,2015,2015,Pennsylvania,42,Female,F,426,6538129,6.5
,2015,2015,Pennsylvania,42,Male,M,1468,6264374,23.4
,2015,2015,Rhode Island,44,Female,F,27,544349,5
,2015,2015,Rhode Island,44,Male,M,99,511949,19.3
,2015,2015,South Carolina,45,Female,F,183,2517178,7.3
,2015,2015,South Carolina,45,Male,M,556,2378968,23.4
,2015,2015,South Dakota,46,Female,F,45,426493,10.6
,2015,2015,South Dakota,46,Male,M,127,431976,29.4
,2015,2015,Tennessee,47,Female,F,230,3382838,6.8
,2015,2015,Tennessee,47,Male,M,839,3217461,26.1
,2015,2015,Texas,48,Female,F,787,13831324,5.7
,2015,2015,Texas,48,Male,M,2613,13637790,19.2
,2015,2015,Utah,49,Female,F,153,1488819,10.3
,2015,2015,Utah,49,Male,M,476,1507100,31.6
,2015,2015,Vermont,50,Female,F,16,317516,Unreliable
,2015,2015,Vermont,50,Male,M,87,308526,28.2
,2015,2015,Virginia,51,Female,F,253,4258228,5.9
,2015,2015,Virginia,51,Male,M,863,4124765,20.9
,2015,2015,Washington,53,Female,F,311,3585353,8.7
,2015,2015,Washington,53,Male,M,823,3584998,23
,2015,2015,West Virginia,54,Female,F,69,933068,7.4
,2015,2015,West Virginia,54,Male,M,271,911060,29.7
,2015,2015,Wisconsin,55,Female,F,212,2903737,7.3
,2015,2015,Wisconsin,55,Male,M,662,2867600,23.1
,2015,2015,Wyoming,56,Female,F,33,287206,11.5
,2015,2015,Wyoming,56,Male,M,124,298901,41.5
,2016,2016,Alabama,1,Female,F,164,2507714,6.5
,2016,2016,Alabama,1,Male,M,624,2355586,26.5
,2016,2016,Alaska,2,Female,F,46,353762,13
,2016,2016,Alaska,2,Male,M,147,388132,37.9
,2016,2016,Arizona,4,Female,F,285,3488176,8.2
,2016,2016,Arizona,4,Male,M,984,3442895,28.6
,2016,2016,Arkansas,5,Female,F,141,1520375,9.3
,2016,2016,Arkansas,5,Male,M,412,1467873,28.1
,2016,2016,California,6,Female,F,993,19756656,5
,2016,2016,California,6,Male,M,3286,19493361,16.9
,2016,2016,Colorado,8,Female,F,261,2754727,9.5
,2016,2016,Colorado,8,Male,M,906,2785818,32.5
,2016,2016,Connecticut,9,Female,F,115,1830837,6.3
,2016,2016,Connecticut,9,Male,M,281,1745615,16.1
,2016,2016,Delaware,10,Female,F,21,491395,4.3
,2016,2016,Delaware,10,Male,M,98,460670,21.3
,2016,2016,District of Columbia,11,Male,M,33,323230,10.2
,2016,2016,Florida,12,Female,F,785,10542288,7.4
,2016,2016,Florida,12,Male,M,2352,10070151,23.4
,2016,2016,Georgia,13,Female,F,311,5289906,5.9
,2016,2016,Georgia,13,Male,M,1092,5020465,21.8
,2016,2016,Hawaii,15,Female,F,29,710942,4.1
,2016,2016,Hawaii,15,Male,M,145,717615,20.2
,2016,2016,Idaho,16,Female,F,82,839608,9.8
,2016,2016,Idaho,16,Male,M,269,843532,31.9
,2016,2016,Illinois,17,Female,F,316,6509748,4.9
,2016,2016,Illinois,17,Male,M,1098,6291791,17.5
,2016,2016,Indiana,18,Female,F,194,3363491,5.8
,2016,2016,Indiana,18,Male,M,839,3269562,25.7
,2016,2016,Iowa,19,Female,F,78,1575574,5
,2016,2016,Iowa,19,Male,M,372,1559119,23.9
,2016,2016,Kansas,20,Female,F,113,1459530,7.7
,2016,2016,Kansas,20,Male,M,402,1447759,27.8
,2016,2016,Kentucky,21,Female,F,164,2250421,7.3
,2016,2016,Kentucky,21,Male,M,592,2186553,27.1
,2016,2016,Louisiana,22,Female,F,164,2392296,6.9
,2016,2016,Louisiana,22,Male,M,513,2289370,22.4
,2016,2016,Maine,23,Female,F,54,678894,8
,2016,2016,Maine,23,Male,M,171,652585,26.2
,2016,2016,Maryland,24,Female,F,115,3101981,3.7
,2016,2016,Maryland,24,Male,M,470,2914466,16.1
,2016,2016,Massachusetts,25,Female,F,146,3506128,4.2
,2016,2016,Massachusetts,25,Male,M,484,3305651,14.6
,2016,2016,Michigan,26,Female,F,300,5043554,5.9
,2016,2016,Michigan,26,Male,M,1062,4884746,21.7
,2016,2016,Minnesota,27,Female,F,164,2772322,5.9
,2016,2016,Minnesota,27,Male,M,581,2747630,21.1
,2016,2016,Mississippi,28,Female,F,79,1539934,5.1
,2016,2016,Mississippi,28,Male,M,304,1448792,21
,2016,2016,Missouri,29,Female,F,270,3100965,8.7
,2016,2016,Missouri,29,Male,M,863,2992035,28.8
,2016,2016,Montana,30,Female,F,47,517745,9.1
,2016,2016,Montana,30,Male,M,220,524775,41.9
,2016,2016,Nebraska,31,Female,F,44,956445,4.6
,2016,2016,Nebraska,31,Male,M,202,950671,21.2
,2016,2016,Nevada,32,Female,F,163,1466061,11.1
,2016,2016,Nevada,32,Male,M,487,1473997,33
,2016,2016,New Hampshire,33,Female,F,61,673935,9.1
,2016,2016,New Hampshire,33,Male,M,183,660860,27.7
,2016,2016,New Jersey,34,Female,F,155,4576725,3.4
,2016,2016,New Jersey,34,Male,M,530,4367744,12.1
,2016,2016,New Mexico,35,Female,F,107,1050352,10.2
,2016,2016,New Mexico,35,Male,M,364,1030663,35.3
,2016,2016,New York,36,Female,F,411,10157924,4
,2016,2016,New York,36,Male,M,1264,9587365,13.2
,2016,2016,North Carolina,37,Female,F,359,5213836,6.9
,2016,2016,North Carolina,37,Male,M,1011,4932952,20.5
,2016,2016,North Dakota,38,Female,F,27,368978,7.3
,2016,2016,North Dakota,38,Male,M,113,388974,29.1
,2016,2016,Ohio,39,Female,F,365,5922679,6.2
,2016,2016,Ohio,39,Male,M,1340,5691694,23.5
,2016,2016,Oklahoma,40,Female,F,161,1979658,8.1
,2016,2016,Oklahoma,40,Male,M,660,1943903,34
,2016,2016,Oregon,41,Female,F,189,2066455,9.1
,2016,2016,Oregon,41,Male,M,582,2027010,28.7
,2016,2016,Pennsylvania,42,Female,F,437,6523033,6.7
,2016,2016,Pennsylvania,42,Male,M,1530,6261194,24.4
,2016,2016,Rhode Island,44,Female,F,32,543345,5.9
,2016,2016,Rhode Island,44,Male,M,94,513081,18.3
,2016,2016,South Carolina,45,Female,F,204,2553185,8
,2016,2016,South Carolina,45,Male,M,611,2407934,25.4
,2016,2016,South Dakota,46,Female,F,36,429182,8.4
,2016,2016,South Dakota,46,Male,M,127,436272,29.1
,2016,2016,Tennessee,47,Female,F,253,3408679,7.4
,2016,2016,Tennessee,47,Male,M,855,3242515,26.4
,2016,2016,Texas,48,Female,F,766,14031164,5.5
,2016,2016,Texas,48,Male,M,2711,13831432,19.6
,2016,2016,Utah,49,Female,F,153,1515323,10.1
,2016,2016,Utah,49,Male,M,467,1535894,30.4
,2016,2016,Vermont,50,Female,F,24,316128,7.6
,2016,2016,Vermont,50,Male,M,93,308466,30.1
,2016,2016,Virginia,51,Female,F,286,4274994,6.7
,2016,2016,Virginia,51,Male,M,878,4136814,21.2
,2016,2016,Washington,53,Female,F,247,3646600,6.8
,2016,2016,Washington,53,Male,M,887,3641400,24.4
,2016,2016,West Virginia,54,Female,F,82,925159,8.9
,2016,2016,West Virginia,54,Male,M,279,905943,30.8
,2016,2016,Wisconsin,55,Female,F,187,2905282,6.4
,2016,2016,Wisconsin,55,Male,M,678,2873426,23.6
,2016,2016,Wyoming,56,Female,F,32,286559,11.2
,2016,2016,Wyoming,56,Male,M,112,298942,37.5
,2017,2017,Alabama,1,Female,F,150,2514911,6
,2017,2017,Alabama,1,Male,M,685,2359836,29
,2017,2017,Alaska,2,Female,F,41,353003,11.6
,2017,2017,Alaska,2,Male,M,159,386792,41.1
,2017,2017,Arizona,4,Female,F,310,3527969,8.8
,2017,2017,Arizona,4,Male,M,1015,3488301,29.1
,2017,2017,Arkansas,5,Female,F,147,1528215,9.6
,2017,2017,Arkansas,5,Male,M,485,1476064,32.9
,2017,2017,California,6,Female,F,955,19889100,4.8
,2017,2017,California,6,Male,M,3345,19647553,17
,2017,2017,Colorado,8,Female,F,278,2784821,10
,2017,2017,Colorado,8,Male,M,900,2822333,31.9
,2017,2017,Connecticut,9,Female,F,97,1836384,5.3
,2017,2017,Connecticut,9,Male,M,308,1751800,17.6
,2017,2017,Delaware,10,Female,F,14,496425,Unreliable
,2017,2017,Delaware,10,Male,M,98,465514,21.1
,2017,2017,District of Columbia,11,Female,F,12,364773,Unreliable
,2017,2017,District of Columbia,11,Male,M,35,329199,10.6
,2017,2017,Florida,12,Female,F,732,10727581,6.8
,2017,2017,Florida,12,Male,M,2487,10256819,24.2
,2017,2017,Georgia,13,Female,F,345,5353872,6.4
,2017,2017,Georgia,13,Male,M,1105,5075507,21.8
,2017,2017,Hawaii,15,Female,F,58,711451,8.2
,2017,2017,Hawaii,15,Male,M,169,716087,23.6
,2017,2017,Idaho,16,Female,F,72,856485,8.4
,2017,2017,Idaho,16,Male,M,320,860458,37.2
,2017,2017,Illinois,17,Female,F,324,6509545,5
,2017,2017,Illinois,17,Male,M,1148,6292478,18.2
,2017,2017,Indiana,18,Female,F,196,3379723,5.8
,2017,2017,Indiana,18,Male,M,896,3287095,27.3
,2017,2017,Iowa,19,Female,F,93,1580978,5.9
,2017,2017,Iowa,19,Male,M,385,1564733,24.6
,2017,2017,Kansas,20,Female,F,119,1461167,8.1
,2017,2017,Kansas,20,Male,M,433,1451956,29.8
,2017,2017,Kentucky,21,Female,F,149,2259871,6.6
,2017,2017,Kentucky,21,Male,M,617,2194318,28.1
,2017,2017,Louisiana,22,Female,F,159,2394887,6.6
,2017,2017,Louisiana,22,Male,M,561,2289446,24.5
,2017,2017,Maine,23,Female,F,58,681387,8.5
,2017,2017,Maine,23,Male,M,216,654520,33
,2017,2017,Maryland,24,Female,F,143,3118023,4.6
,2017,2017,Maryland,24,Male,M,487,2934154,16.6
,2017,2017,Massachusetts,25,Female,F,161,3529454,4.6
,2017,2017,Massachusetts,25,Male,M,521,3330365,15.6
,2017,2017,Michigan,26,Female,F,307,5058559,6.1
,2017,2017,Michigan,26,Male,M,1149,4903752,23.4
,2017,2017,Minnesota,27,Female,F,156,2799760,5.6
,2017,2017,Minnesota,27,Male,M,622,2776846,22.4
,2017,2017,Mississippi,28,Female,F,87,1538222,5.7
,2017,2017,Mississippi,28,Male,M,356,1445878,24.6
,2017,2017,Missouri,29,Female,F,231,3111296,7.4
,2017,2017,Missouri,29,Male,M,920,3002236,30.6
,2017,2017,Montana,30,Female,F,65,521537,12.5
,2017,2017,Montana,30,Male,M,246,528956,46.5
,2017,2017,Nebraska,31,Female,F,54,961945,5.6
,2017,2017,Nebraska,31,Male,M,221,958131,23.1
,2017,2017,Nevada,32,Female,F,164,1494290,11
,2017,2017,Nevada,32,Male,M,463,1503749,30.8
,2017,2017,New Hampshire,33,Female,F,59,677786,8.7
,2017,2017,New Hampshire,33,Male,M,206,665009,31
,2017,2017,New Jersey,34,Female,F,205,4609070,4.4
,2017,2017,New Jersey,34,Male,M,590,4396574,13.4
,2017,2017,New Mexico,35,Female,F,109,1053926,10.3
,2017,2017,New Mexico,35,Male,M,382,1034144,36.9
,2017,2017,New York,36,Female,F,403,10211937,3.9
,2017,2017,New York,36,Male,M,1293,9637462,13.4
,2017,2017,North Carolina,37,Female,F,343,5271981,6.5
,2017,2017,North Carolina,37,Male,M,1178,5001438,23.6
,2017,2017,North Dakota,38,Female,F,30,368094,8.2
,2017,2017,North Dakota,38,Male,M,125,387299,32.3
,2017,2017,Ohio,39,Female,F,328,5945509,5.5
,2017,2017,Ohio,39,Male,M,1411,5713100,24.7
,2017,2017,Oklahoma,40,Female,F,182,1983302,9.2
,2017,2017,Oklahoma,40,Male,M,574,1947562,29.5
,2017,2017,Oregon,41,Female,F,195,2089787,9.3
,2017,2017,Oregon,41,Male,M,629,2052989,30.6
,2017,2017,Pennsylvania,42,Female,F,463,6534208,7.1
,2017,2017,Pennsylvania,42,Male,M,1567,6271329,25
,2017,2017,Rhode Island,44,Female,F,31,544648,5.7
,2017,2017,Rhode Island,44,Male,M,98,514991,19
,2017,2017,South Carolina,45,Female,F,191,2586682,7.4
,2017,2017,South Carolina,45,Male,M,647,2437687,26.5
,2017,2017,South Dakota,46,Female,F,37,430706,8.6
,2017,2017,South Dakota,46,Male,M,154,438960,35.1
,2017,2017,Tennessee,47,Female,F,257,3440018,7.5
,2017,2017,Tennessee,47,Male,M,908,3275966,27.7
,2017,2017,Texas,48,Female,F,815,14242803,5.7
,2017,2017,Texas,48,Male,M,2954,14061793,21
,2017,2017,Utah,49,Female,F,164,1540145,10.6
,2017,2017,Utah,49,Male,M,499,1561688,32
,2017,2017,Vermont,50,Female,F,29,315401,9.2
,2017,2017,Vermont,50,Male,M,82,308256,26.6
,2017,2017,Virginia,51,Female,F,259,4303293,6
,2017,2017,Virginia,51,Male,M,917,4166727,22
,2017,2017,Washington,53,Female,F,295,3702270,8
,2017,2017,Washington,53,Male,M,999,3703473,27
,2017,2017,West Virginia,54,Female,F,86,917237,9.4
,2017,2017,West Virginia,54,Male,M,306,898620,34.1
,2017,2017,Wisconsin,55,Female,F,198,2912745,6.8
,2017,2017,Wisconsin,55,Male,M,727,2882738,25.2
,2017,2017,Wyoming,56,Female,F,29,283877,10.2
,2017,2017,Wyoming,56,Male,M,128,295438,43.3
,2018,2018,Alabama,1,Female,F,181,2523756,7.2
